iso2,variable,year,country,value,type
IT,BEG,1996,Italien,63.3101938431535,Herstellung von Waren
CY,BEG,1996,Zypern,41.5676095400545,Herstellung von Waren
LV,BEG,1996,Lettland,23.8025048486685,Herstellung von Waren
LT,BEG,1996,Litauen,15.726293031257,Herstellung von Waren
LU,BEG,1996,Luxemburg,67.9289860900482,Herstellung von Waren
HU,BEG,1996,Ungarn,34.1663372259062,Herstellung von Waren
MT,BEG,1996,Malta,47.2712941721304,Herstellung von Waren
NL,BEG,1996,Niederlande,59.6017717719411,Herstellung von Waren
AT,BEG,1996,Österreich,63.4798781055083,Herstellung von Waren
PL,BEG,1996,Polen,39.1844626022035,Herstellung von Waren
PT,BEG,1996,Portugal,58.9086388660899,Herstellung von Waren
RO,BEG,1996,Rumänien,20.9946793060328,Herstellung von Waren
SI,BEG,1996,Slowenien,41.8103881989714,Herstellung von Waren
SK,BEG,1996,Slowakei,20.8295220800027,Herstellung von Waren
FI,BEG,1996,Finnland,58.4499336843464,Herstellung von Waren
SE,BEG,1996,Schweden,57.5409491835135,Herstellung von Waren
UK,BEG,1996,Großbritannien,40.8406687732411,Herstellung von Waren
NO,BEG,1996,Norwegen,44.5495576278622,Herstellung von Waren
CA,BEG,1996,Kanada,48.3959446422508,Herstellung von Waren
JP,BEG,1996,Japan,94.4293166513655,Herstellung von Waren
US,BEG,1996,Vereinigte Staaten,47.5838231860484,Herstellung von Waren
EU28,BEG,1997,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,BEG,1997,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,BEG,1997,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,BEG,1997,Belgien,62.4152608715061,Herstellung von Waren
BG,BEG,1997,Bulgarien,20.7662544745094,Herstellung von Waren
CZ,BEG,1997,Tschechische Republik,31.1980948993553,Herstellung von Waren
DK,BEG,1997,Dänemark,53.4037481339262,Herstellung von Waren
DE,BEG,1997,Deutschland,66.8152555471107,Herstellung von Waren
EE,BEG,1997,Estland,21.5472954992924,Herstellung von Waren
IE,BEG,1997,Irland,48.5254739345466,Herstellung von Waren
EL,BEG,1997,Griechenland,81.0702460276354,Herstellung von Waren
ES,BEG,1997,Spanien,64.482342278372,Herstellung von Waren
FR,BEG,1997,Frankreich,61.0634021972252,Herstellung von Waren
HR,BEG,1997,Kroatien,43.5345785362169,Herstellung von Waren
IT,BEG,1997,Italien,67.3097247691415,Herstellung von Waren
CY,BEG,1997,Zypern,46.0698875371497,Herstellung von Waren
LV,BEG,1997,Lettland,30.910991689244,Herstellung von Waren
LT,BEG,1997,Litauen,20.4324009981342,Herstellung von Waren
LU,BEG,1997,Luxemburg,65.9800935000733,Herstellung von Waren
HU,BEG,1997,Ungarn,38.5326561007143,Herstellung von Waren
MT,BEG,1997,Malta,51.50740379497,Herstellung von Waren
NL,BEG,1997,Niederlande,58.6416205314335,Herstellung von Waren
AT,BEG,1997,Österreich,61.8612576637396,Herstellung von Waren
PL,BEG,1997,Polen,43.2557718084251,Herstellung von Waren
PT,BEG,1997,Portugal,61.2085790508703,Herstellung von Waren
RO,BEG,1997,Rumänien,18.027226872713,Herstellung von Waren
SI,BEG,1997,Slowenien,43.7068900128913,Herstellung von Waren
SK,BEG,1997,Slowakei,23.8500468212873,Herstellung von Waren
FI,BEG,1997,Finnland,59.0990629389509,Herstellung von Waren
SE,BEG,1997,Schweden,59.6837567210619,Herstellung von Waren
UK,BEG,1997,Großbritannien,51.8672715375411,Herstellung von Waren
NO,BEG,1997,Norwegen,47.487979074374,Herstellung von Waren
CA,BEG,1997,Kanada,52.7970499842706,Herstellung von Waren
JP,BEG,1997,Japan,97.2567103095719,Herstellung von Waren
US,BEG,1997,Vereinigte Staaten,54.9861792212185,Herstellung von Waren
EU28,BEG,1998,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,BEG,1998,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,BEG,1998,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,BEG,1998,Belgien,63.4198113212219,Herstellung von Waren
BG,BEG,1998,Bulgarien,31.8609517741323,Herstellung von Waren
CZ,BEG,1998,Tschechische Republik,33.6902415531142,Herstellung von Waren
DK,BEG,1998,Dänemark,55.7324803055242,Herstellung von Waren
DE,BEG,1998,Deutschland,68.004120105627,Herstellung von Waren
EE,BEG,1998,Estland,23.7584439444148,Herstellung von Waren
IE,BEG,1998,Irland,52.0420778887872,Herstellung von Waren
EL,BEG,1998,Griechenland,78.6483671996438,Herstellung von Waren
ES,BEG,1998,Spanien,65.0838889462904,Herstellung von Waren
FR,BEG,1998,Frankreich,61.8323445358266,Herstellung von Waren
HR,BEG,1998,Kroatien,47.7548647305978,Herstellung von Waren
IT,BEG,1998,Italien,66.7511656163385,Herstellung von Waren
CY,BEG,1998,Zypern,47.3250108733551,Herstellung von Waren
LV,BEG,1998,Lettland,31.2964580164262,Herstellung von Waren
LT,BEG,1998,Litauen,23.0227698171605,Herstellung von Waren
LU,BEG,1998,Luxemburg,64.8097275043035,Herstellung von Waren
HU,BEG,1998,Ungarn,38.0220898900429,Herstellung von Waren
MT,BEG,1998,Malta,56.3132299805024,Herstellung von Waren
NL,BEG,1998,Niederlande,60.152365716901,Herstellung von Waren
AT,BEG,1998,Österreich,63.9894930664512,Herstellung von Waren
PL,BEG,1998,Polen,48.0160369817959,Herstellung von Waren
PT,BEG,1998,Portugal,63.2237369194029,Herstellung von Waren
RO,BEG,1998,Rumänien,29.3090591415485,Herstellung von Waren
SI,BEG,1998,Slowenien,46.7459124953411,Herstellung von Waren
SK,BEG,1998,Slowakei,25.2767121513519,Herstellung von Waren
FI,BEG,1998,Finnland,61.3999183623548,Herstellung von Waren
SE,BEG,1998,Schweden,56.974153030544,Herstellung von Waren
UK,BEG,1998,Großbritannien,54.2385479824522,Herstellung von Waren
NO,BEG,1998,Norwegen,47.6749636472572,Herstellung von Waren
CA,BEG,1998,Kanada,52.3081975663018,Herstellung von Waren
JP,BEG,1998,Japan,91.3782506690713,Herstellung von Waren
US,BEG,1998,Vereinigte Staaten,57.4544697794939,Herstellung von Waren
EU28,BEG,1999,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,BEG,1999,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,BEG,1999,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,BEG,1999,Belgien,66.2242742121415,Herstellung von Waren
BG,BEG,1999,Bulgarien,33.9709057414972,Herstellung von Waren
CZ,BEG,1999,Tschechische Republik,34.7210009759553,Herstellung von Waren
DK,BEG,1999,Dänemark,58.6616968344284,Herstellung von Waren
DE,BEG,1999,Deutschland,70.484795331241,Herstellung von Waren
EE,BEG,1999,Estland,24.2926987350765,Herstellung von Waren
IE,BEG,1999,Irland,54.3443314618837,Herstellung von Waren
EL,BEG,1999,Griechenland,79.9074682061865,Herstellung von Waren
ES,BEG,1999,Spanien,65.4483110353334,Herstellung von Waren
FR,BEG,1999,Frankreich,64.0788847985935,Herstellung von Waren
HR,BEG,1999,Kroatien,47.9989082586446,Herstellung von Waren
IT,BEG,1999,Italien,68.649952852876,Herstellung von Waren
CY,BEG,1999,Zypern,49.1707862352202,Herstellung von Waren
LV,BEG,1999,Lettland,30.5936091068482,Herstellung von Waren
LT,BEG,1999,Litauen,27.7516331398255,Herstellung von Waren
LU,BEG,1999,Luxemburg,67.2001794093293,Herstellung von Waren
HU,BEG,1999,Ungarn,39.0222071573516,Herstellung von Waren
MT,BEG,1999,Malta,60.3842826756099,Herstellung von Waren
NL,BEG,1999,Niederlande,62.6325865950222,Herstellung von Waren
AT,BEG,1999,Österreich,66.0624396859287,Herstellung von Waren
PL,BEG,1999,Polen,49.5698132948266,Herstellung von Waren
PT,BEG,1999,Portugal,66.4552849145394,Herstellung von Waren
RO,BEG,1999,Rumänien,20.8575979354346,Herstellung von Waren
SI,BEG,1999,Slowenien,48.0859794357239,Herstellung von Waren
SK,BEG,1999,Slowakei,24.3767492202116,Herstellung von Waren
FI,BEG,1999,Finnland,65.7983628403594,Herstellung von Waren
SE,BEG,1999,Schweden,59.8867447953831,Herstellung von Waren
UK,BEG,1999,Großbritannien,59.4126943580931,Herstellung von Waren
NO,BEG,1999,Norwegen,51.6356211988511,Herstellung von Waren
CA,BEG,1999,Kanada,56.8380666597004,Herstellung von Waren
JP,BEG,1999,Japan,109.935955588602,Herstellung von Waren
US,BEG,1999,Vereinigte Staaten,63.8354793093078,Herstellung von Waren
EU28,BEG,2000,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,BEG,2000,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,BEG,2000,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,BEG,2000,Belgien,67.0926156313955,Herstellung von Waren
BG,BEG,2000,Bulgarien,36.3701975991425,Herstellung von Waren
CZ,BEG,2000,Tschechische Republik,39.9060856845821,Herstellung von Waren
DK,BEG,2000,Dänemark,60.5060086571655,Herstellung von Waren
DE,BEG,2000,Deutschland,72.8093513235392,Herstellung von Waren
EE,BEG,2000,Estland,27.9479137853097,Herstellung von Waren
IE,BEG,2000,Irland,57.4547473498381,Herstellung von Waren
EL,BEG,2000,Griechenland,78.7544256001353,Herstellung von Waren
ES,BEG,2000,Spanien,66.9459929458315,Herstellung von Waren
FR,BEG,2000,Frankreich,65.5017906176084,Herstellung von Waren
HR,BEG,2000,Kroatien,49.3432074721055,Herstellung von Waren
IT,BEG,2000,Italien,70.4147126214935,Herstellung von Waren
CY,BEG,2000,Zypern,61.4702004129646,Herstellung von Waren
LV,BEG,2000,Lettland,37.9272536753098,Herstellung von Waren
LT,BEG,2000,Litauen,32.4810665771865,Herstellung von Waren
LU,BEG,2000,Luxemburg,71.1790533297755,Herstellung von Waren
HU,BEG,2000,Ungarn,44.846566842302,Herstellung von Waren
MT,BEG,2000,Malta,67.6572484457085,Herstellung von Waren
NL,BEG,2000,Niederlande,66.1915626045321,Herstellung von Waren
AT,BEG,2000,Österreich,68.5415551015837,Herstellung von Waren
PL,BEG,2000,Polen,53.4643000444101,Herstellung von Waren
PT,BEG,2000,Portugal,69.4853347058119,Herstellung von Waren
RO,BEG,2000,Rumänien,30.061139168383,Herstellung von Waren
SI,BEG,2000,Slowenien,50.0984388690752,Herstellung von Waren
SK,BEG,2000,Slowakei,29.4515670147784,Herstellung von Waren
FI,BEG,2000,Finnland,69.5351314711956,Herstellung von Waren
SE,BEG,2000,Schweden,68.1012601468516,Herstellung von Waren
UK,BEG,2000,Großbritannien,68.2366901829818,Herstellung von Waren
NO,BEG,2000,Norwegen,55.3949712410994,Herstellung von Waren
CA,BEG,2000,Kanada,68.7230958615802,Herstellung von Waren
JP,BEG,2000,Japan,132.424667176908,Herstellung von Waren
US,BEG,2000,Vereinigte Staaten,78.1358694168611,Herstellung von Waren
EU28,BEG,2001,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,BEG,2001,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,BEG,2001,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,BEG,2001,Belgien,69.166489858704,Herstellung von Waren
BG,BEG,2001,Bulgarien,38.4743250802554,Herstellung von Waren
CZ,BEG,2001,Tschechische Republik,45.4303809728888,Herstellung von Waren
DK,BEG,2001,Dänemark,63.2716142927855,Herstellung von Waren
DE,BEG,2001,Deutschland,74.0200215086968,Herstellung von Waren
EE,BEG,2001,Estland,31.7269881317159,Herstellung von Waren
IE,BEG,2001,Irland,62.7271499470855,Herstellung von Waren
EL,BEG,2001,Griechenland,75.7008604911429,Herstellung von Waren
ES,BEG,2001,Spanien,69.4118600635973,Herstellung von Waren
FR,BEG,2001,Frankreich,66.6246302702655,Herstellung von Waren
HR,BEG,2001,Kroatien,51.4825569805036,Herstellung von Waren
IT,BEG,2001,Italien,72.5794505280688,Herstellung von Waren
CY,BEG,2001,Zypern,71.140932272962,Herstellung von Waren
LV,BEG,2001,Lettland,36.4182701757016,Herstellung von Waren
LT,BEG,2001,Litauen,36.4896992976626,Herstellung von Waren
LU,BEG,2001,Luxemburg,73.875044531736,Herstellung von Waren
HU,BEG,2001,Ungarn,49.5987132475059,Herstellung von Waren
MT,BEG,2001,Malta,69.0702863406404,Herstellung von Waren
NL,BEG,2001,Niederlande,67.6363486591568,Herstellung von Waren
AT,BEG,2001,Österreich,69.6814784818572,Herstellung von Waren
PL,BEG,2001,Polen,61.8826282711888,Herstellung von Waren
PT,BEG,2001,Portugal,72.6439018049225,Herstellung von Waren
RO,BEG,2001,Rumänien,38.7665621838616,Herstellung von Waren
SI,BEG,2001,Slowenien,52.7430708918784,Herstellung von Waren
SK,BEG,2001,Slowakei,31.3263905363302,Herstellung von Waren
FI,BEG,2001,Finnland,71.6652697584901,Herstellung von Waren
SE,BEG,2001,Schweden,64.5844793124965,Herstellung von Waren
UK,BEG,2001,Großbritannien,70.976818435007,Herstellung von Waren
NO,BEG,2001,Norwegen,59.4976424656467,Herstellung von Waren
CA,BEG,2001,Kanada,69.9995851732315,Herstellung von Waren
JP,BEG,2001,Japan,118.216639686449,Herstellung von Waren
US,BEG,2001,Vereinigte Staaten,81.3201001016653,Herstellung von Waren
EU28,BEG,2002,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,BEG,2002,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,BEG,2002,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,BEG,2002,Belgien,72.0235131640057,Herstellung von Waren
BG,BEG,2002,Bulgarien,39.1727202346415,Herstellung von Waren
CZ,BEG,2002,Tschechische Republik,53.3036661731207,Herstellung von Waren
DK,BEG,2002,Dänemark,65.6740723620158,Herstellung von Waren
DE,BEG,2002,Deutschland,75.0668574596978,Herstellung von Waren
EE,BEG,2002,Estland,36.2431656276984,Herstellung von Waren
IE,BEG,2002,Irland,65.6268316110903,Herstellung von Waren
EL,BEG,2002,Griechenland,86.5462107820582,Herstellung von Waren
ES,BEG,2002,Spanien,72.0544745493945,Herstellung von Waren
FR,BEG,2002,Frankreich,68.7115040588872,Herstellung von Waren
HR,BEG,2002,Kroatien,59.2338944851216,Herstellung von Waren
IT,BEG,2002,Italien,74.0790484987374,Herstellung von Waren
CY,BEG,2002,Zypern,76.316405866308,Herstellung von Waren
LV,BEG,2002,Lettland,35.4223400373349,Herstellung von Waren
LT,BEG,2002,Litauen,35.133226182014,Herstellung von Waren
LU,BEG,2002,Luxemburg,75.3298991588946,Herstellung von Waren
HU,BEG,2002,Ungarn,56.8233280706741,Herstellung von Waren
MT,BEG,2002,Malta,74.0510960320749,Herstellung von Waren
NL,BEG,2002,Niederlande,71.0987093270634,Herstellung von Waren
AT,BEG,2002,Österreich,71.467514474973,Herstellung von Waren
PL,BEG,2002,Polen,61.4302396632296,Herstellung von Waren
PT,BEG,2002,Portugal,75.3475694092525,Herstellung von Waren
RO,BEG,2002,Rumänien,36.1971708609801,Herstellung von Waren
SI,BEG,2002,Slowenien,56.7004263206796,Herstellung von Waren
SK,BEG,2002,Slowakei,34.0439856928437,Herstellung von Waren
FI,BEG,2002,Finnland,72.9333886095047,Herstellung von Waren
SE,BEG,2002,Schweden,67.7098382941289,Herstellung von Waren
UK,BEG,2002,Großbritannien,71.8954633975954,Herstellung von Waren
NO,BEG,2002,Norwegen,67.3280590118255,Herstellung von Waren
CA,BEG,2002,Kanada,66.8716010028179,Herstellung von Waren
JP,BEG,2002,Japan,107.764756277921,Herstellung von Waren
US,BEG,2002,Vereinigte Staaten,79.7963768044723,Herstellung von Waren
EU28,BEG,2003,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,BEG,2003,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,BEG,2003,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,BEG,2003,Belgien,73.7417426496056,Herstellung von Waren
BG,BEG,2003,Bulgarien,41.0738462890024,Herstellung von Waren
CZ,BEG,2003,Tschechische Republik,55.3425408140781,Herstellung von Waren
DK,BEG,2003,Dänemark,68.3859526917792,Herstellung von Waren
DE,BEG,2003,Deutschland,77.1607650245394,Herstellung von Waren
EE,BEG,2003,Estland,38.8918890839694,Herstellung von Waren
IE,BEG,2003,Irland,71.576248035159,Herstellung von Waren
EL,BEG,2003,Griechenland,92.3862537477035,Herstellung von Waren
ES,BEG,2003,Spanien,74.1863115196705,Herstellung von Waren
FR,BEG,2003,Frankreich,70.3827893472229,Herstellung von Waren
HR,BEG,2003,Kroatien,63.5300786834657,Herstellung von Waren
IT,BEG,2003,Italien,75.6194962993812,Herstellung von Waren
CY,BEG,2003,Zypern,76.9180303054498,Herstellung von Waren
LV,BEG,2003,Lettland,34.3630058586042,Herstellung von Waren
LT,BEG,2003,Litauen,40.8353296787105,Herstellung von Waren
LU,BEG,2003,Luxemburg,76.6878796921426,Herstellung von Waren
HU,BEG,2003,Ungarn,57.8429684160842,Herstellung von Waren
MT,BEG,2003,Malta,75.7878491463939,Herstellung von Waren
NL,BEG,2003,Niederlande,73.848644209496,Herstellung von Waren
AT,BEG,2003,Österreich,72.4896084515039,Herstellung von Waren
PL,BEG,2003,Polen,54.8988947678811,Herstellung von Waren
PT,BEG,2003,Portugal,76.6577199979051,Herstellung von Waren
RO,BEG,2003,Rumänien,37.5986528324824,Herstellung von Waren
SI,BEG,2003,Slowenien,59.227918287922,Herstellung von Waren
SK,BEG,2003,Slowakei,38.2048231740106,Herstellung von Waren
FI,BEG,2003,Finnland,73.3017774439232,Herstellung von Waren
SE,BEG,2003,Schweden,70.073271477548,Herstellung von Waren
UK,BEG,2003,Großbritannien,69.6420708701195,Herstellung von Waren
NO,BEG,2003,Norwegen,65.603389195829,Herstellung von Waren
CA,BEG,2003,Kanada,63.484316705078,Herstellung von Waren
JP,BEG,2003,Japan,97.9603950550324,Herstellung von Waren
US,BEG,2003,Vereinigte Staaten,70.1931426929102,Herstellung von Waren
EU28,BEG,2004,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,BEG,2004,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,BEG,2004,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,BEG,2004,Belgien,76.2089503918587,Herstellung von Waren
BG,BEG,2004,Bulgarien,41.3062683341816,Herstellung von Waren
CZ,BEG,2004,Tschechische Republik,60.0627087436634,Herstellung von Waren
DK,BEG,2004,Dänemark,71.0642832420824,Herstellung von Waren
DE,BEG,2004,Deutschland,78.5643873538103,Herstellung von Waren
EE,BEG,2004,Estland,42.2443305598156,Herstellung von Waren
IE,BEG,2004,Irland,73.0417483891832,Herstellung von Waren
EL,BEG,2004,Griechenland,94.7893260171447,Herstellung von Waren
ES,BEG,2004,Spanien,76.0463724582123,Herstellung von Waren
FR,BEG,2004,Frankreich,73.5821546680976,Herstellung von Waren
HR,BEG,2004,Kroatien,68.795967115419,Herstellung von Waren
IT,BEG,2004,Italien,78.907869042529,Herstellung von Waren
CY,BEG,2004,Zypern,75.3004709130162,Herstellung von Waren
LV,BEG,2004,Lettland,37.649643734636,Herstellung von Waren
LT,BEG,2004,Litauen,47.1370101462097,Herstellung von Waren
LU,BEG,2004,Luxemburg,79.8832126504621,Herstellung von Waren
HU,BEG,2004,Ungarn,67.7439041395806,Herstellung von Waren
MT,BEG,2004,Malta,72.7757841154832,Herstellung von Waren
NL,BEG,2004,Niederlande,76.8283569189807,Herstellung von Waren
AT,BEG,2004,Österreich,73.8653436282022,Herstellung von Waren
PL,BEG,2004,Polen,56.2927537136254,Herstellung von Waren
PT,BEG,2004,Portugal,79.3312620419968,Herstellung von Waren
RO,BEG,2004,Rumänien,44.9237653820839,Herstellung von Waren
SI,BEG,2004,Slowenien,62.6245889316436,Herstellung von Waren
SK,BEG,2004,Slowakei,42.5461246431029,Herstellung von Waren
FI,BEG,2004,Finnland,76.8342591962307,Herstellung von Waren
SE,BEG,2004,Schweden,74.443371723714,Herstellung von Waren
UK,BEG,2004,Großbritannien,74.1314622044985,Herstellung von Waren
NO,BEG,2004,Norwegen,68.0399228231171,Herstellung von Waren
CA,BEG,2004,Kanada,64.8514540316176,Herstellung von Waren
JP,BEG,2004,Japan,97.0973001025694,Herstellung von Waren
US,BEG,2004,Vereinigte Staaten,66.8042099604686,Herstellung von Waren
EU28,BEG,2005,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,BEG,2005,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,BEG,2005,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,BEG,2005,Belgien,77.0368523309148,Herstellung von Waren
BG,BEG,2005,Bulgarien,45.7044212641837,Herstellung von Waren
CZ,BEG,2005,Tschechische Republik,66.51702577777,Herstellung von Waren
DK,BEG,2005,Dänemark,74.5558843999089,Herstellung von Waren
DE,BEG,2005,Deutschland,79.5467233668049,Herstellung von Waren
EE,BEG,2005,Estland,47.1456039056153,Herstellung von Waren
IE,BEG,2005,Irland,80.6637804775123,Herstellung von Waren
EL,BEG,2005,Griechenland,97.764744173498,Herstellung von Waren
ES,BEG,2005,Spanien,78.8728060521224,Herstellung von Waren
FR,BEG,2005,Frankreich,76.1689781593126,Herstellung von Waren
HR,BEG,2005,Kroatien,75.9226733391478,Herstellung von Waren
IT,BEG,2005,Italien,80.3821863251734,Herstellung von Waren
CY,BEG,2005,Zypern,90.2318102195428,Herstellung von Waren
LV,BEG,2005,Lettland,43.9210546352393,Herstellung von Waren
LT,BEG,2005,Litauen,54.5556192097898,Herstellung von Waren
LU,BEG,2005,Luxemburg,84.9597226691827,Herstellung von Waren
HU,BEG,2005,Ungarn,74.3656136322098,Herstellung von Waren
MT,BEG,2005,Malta,75.7841553271131,Herstellung von Waren
NL,BEG,2005,Niederlande,77.9214511843102,Herstellung von Waren
AT,BEG,2005,Österreich,76.1414235534214,Herstellung von Waren
PL,BEG,2005,Polen,63.3329161705093,Herstellung von Waren
PT,BEG,2005,Portugal,82.706541252286,Herstellung von Waren
RO,BEG,2005,Rumänien,65.7404575747483,Herstellung von Waren
SI,BEG,2005,Slowenien,66.5818024312075,Herstellung von Waren
SK,BEG,2005,Slowakei,46.8098008196844,Herstellung von Waren
FI,BEG,2005,Finnland,79.6897249667084,Herstellung von Waren
SE,BEG,2005,Schweden,75.0060347638521,Herstellung von Waren
UK,BEG,2005,Großbritannien,78.1562132899159,Herstellung von Waren
NO,BEG,2005,Norwegen,75.5882625515143,Herstellung von Waren
CA,BEG,2005,Kanada,71.9650897931764,Herstellung von Waren
JP,BEG,2005,Japan,98.0328564260918,Herstellung von Waren
US,BEG,2005,Vereinigte Staaten,68.750316128641,Herstellung von Waren
EU28,BEG,2006,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,BEG,2006,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,BEG,2006,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,BEG,2006,Belgien,79.8807905392199,Herstellung von Waren
BG,BEG,2006,Bulgarien,49.6419878916793,Herstellung von Waren
CZ,BEG,2006,Tschechische Republik,74.7757642891276,Herstellung von Waren
DK,BEG,2006,Dänemark,77.2641403908041,Herstellung von Waren
DE,BEG,2006,Deutschland,82.4796795631882,Herstellung von Waren
EE,BEG,2006,Estland,56.4708760308784,Herstellung von Waren
IE,BEG,2006,Irland,83.5592222656272,Herstellung von Waren
EL,BEG,2006,Griechenland,106.158926570993,Herstellung von Waren
ES,BEG,2006,Spanien,83.7922494696975,Herstellung von Waren
FR,BEG,2006,Frankreich,78.6268986352866,Herstellung von Waren
HR,BEG,2006,Kroatien,80.5237227335251,Herstellung von Waren
IT,BEG,2006,Italien,82.4388389012854,Herstellung von Waren
CY,BEG,2006,Zypern,93.5577974435178,Herstellung von Waren
LV,BEG,2006,Lettland,51.3030032556971,Herstellung von Waren
LT,BEG,2006,Litauen,64.0474465154006,Herstellung von Waren
LU,BEG,2006,Luxemburg,89.0294652520143,Herstellung von Waren
HU,BEG,2006,Ungarn,73.7047921173738,Herstellung von Waren
MT,BEG,2006,Malta,79.7251802880183,Herstellung von Waren
NL,BEG,2006,Niederlande,79.4837032452428,Herstellung von Waren
AT,BEG,2006,Österreich,79.0009053683346,Herstellung von Waren
PL,BEG,2006,Polen,67.159723463624,Herstellung von Waren
PT,BEG,2006,Portugal,86.1545900005074,Herstellung von Waren
RO,BEG,2006,Rumänien,74.3874217429464,Herstellung von Waren
SI,BEG,2006,Slowenien,70.733218184797,Herstellung von Waren
SK,BEG,2006,Slowakei,52.8883488128688,Herstellung von Waren
FI,BEG,2006,Finnland,83.3340315040515,Herstellung von Waren
SE,BEG,2006,Schweden,77.4932140116472,Herstellung von Waren
UK,BEG,2006,Großbritannien,81.1475583941763,Herstellung von Waren
NO,BEG,2006,Norwegen,80.53121693441,Herstellung von Waren
CA,BEG,2006,Kanada,79.7877792472324,Herstellung von Waren
JP,BEG,2006,Japan,92.0181069841233,Herstellung von Waren
US,BEG,2006,Vereinigte Staaten,70.6918754455754,Herstellung von Waren
EU28,BEG,2007,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,BEG,2007,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,BEG,2007,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,BEG,2007,Belgien,83.6484255952152,Herstellung von Waren
BG,BEG,2007,Bulgarien,54.4428446354322,Herstellung von Waren
CZ,BEG,2007,Tschechische Republik,81.2009773468001,Herstellung von Waren
DK,BEG,2007,Dänemark,80.4434944135075,Herstellung von Waren
DE,BEG,2007,Deutschland,84.1792060403099,Herstellung von Waren
EE,BEG,2007,Estland,69.126565924139,Herstellung von Waren
IE,BEG,2007,Irland,88.9772414646916,Herstellung von Waren
EL,BEG,2007,Griechenland,113.86599850862,Herstellung von Waren
ES,BEG,2007,Spanien,88.915425486657,Herstellung von Waren
FR,BEG,2007,Frankreich,80.7541847121487,Herstellung von Waren
HR,BEG,2007,Kroatien,85.466846744415,Herstellung von Waren
IT,BEG,2007,Italien,85.711418562576,Herstellung von Waren
CY,BEG,2007,Zypern,97.0505401664053,Herstellung von Waren
LV,BEG,2007,Lettland,68.6876607570235,Herstellung von Waren
LT,BEG,2007,Litauen,71.1933294352554,Herstellung von Waren
LU,BEG,2007,Luxemburg,89.7034143282209,Herstellung von Waren
HU,BEG,2007,Ungarn,85.2653581742291,Herstellung von Waren
MT,BEG,2007,Malta,82.066015231858,Herstellung von Waren
NL,BEG,2007,Niederlande,82.1312116003031,Herstellung von Waren
AT,BEG,2007,Österreich,81.3266240532632,Herstellung von Waren
PL,BEG,2007,Polen,74.1140866348724,Herstellung von Waren
PT,BEG,2007,Portugal,89.0903350111259,Herstellung von Waren
RO,BEG,2007,Rumänien,89.9394919630704,Herstellung von Waren
SI,BEG,2007,Slowenien,75.9727991461502,Herstellung von Waren
SK,BEG,2007,Slowakei,63.0732464328459,Herstellung von Waren
FI,BEG,2007,Finnland,86.6703450096708,Herstellung von Waren
SE,BEG,2007,Schweden,81.2509602628049,Herstellung von Waren
UK,BEG,2007,Großbritannien,85.6361329292075,Herstellung von Waren
NO,BEG,2007,Norwegen,85.3651133659001,Herstellung von Waren
CA,BEG,2007,Kanada,80.9400408257973,Herstellung von Waren
JP,BEG,2007,Japan,83.3501595810956,Herstellung von Waren
US,BEG,2007,Vereinigte Staaten,67.4899684752182,Herstellung von Waren
